institution_code,institution_name,city,state,institution_name_clean,geocode_query,latitude,longitude,id,type,place_type,relevance,text,place_name,bbox,center,context,properties.mapbox_id,properties.wikidata,geometry.type,geometry.coordinates,properties.accuracy,matching_text,matching_place_name,properties.override:postcode
1132,Westlake Hospital,Melrose Park,IL,Westlake Hospital,"Westlake Hospital, Melrose Park, IL",41.893404,-87.856606,place.208521452,Feature,,1,Melrose Park,"Melrose Park, Illinois, United States",,,,dXJuOm1ieHBsYzpERzNJN0E,Q1020714,Point,,NA,NA,NA,NA
1135,Sutter Health,Sacramento,CA,Sutter Health,"Sutter Health, Sacramento, CA",38.468923,-121.430738,address.6877728268918424,Feature,,0.822222,Heath Way,"Heath Way, Sacramento, California 95823, United States",,,,dXJuOm1ieGFkci1zdHI6ODhjNDYzZTUtMjZmYS00NWQ5LTg1ZWMtYzFkMThkYWFjZjVk,NA,Point,,street,NA,NA,NA
1137,Advocate IL Masonic Med Ctr,Chicago,IL,Advocate IL Masonic Medical Center,"Advocate IL Masonic Medical Center, Chicago, IL",41.881953,-87.632362,place.508094700,Feature,,1,Chicago,"Chicago, Illinois, United States",,,,dXJuOm1ieHBsYzpIa2pvN0E,Q1297,Point,,NA,NA,NA,NA
1139,Baton Rouge Gen Med Ctr,Baton Rouge,LA,Baton Rouge Gen Medical Center,"Baton Rouge Gen Medical Center, Baton Rouge, LA",30.475288,-91.11605,neighborhood.440028396,Feature,,0.654444,North Baton Rouge,"North Baton Rouge, Baton Rouge, Louisiana, United States",,,,dXJuOm1ieHBsYzpHanBNN0E,NA,Point,,NA,NA,NA,NA
1140,Methodist Hosp-Sacramento,Sacramento,CA,Methodist Hospital-Sacramento,"Methodist Hospital-Sacramento, Sacramento, CA",38.464241,-121.415597,address.6006766106906148,Feature,,0.794074,Hospital Drive,"Hospital Drive, Sacramento, California 95823, United States",,,,dXJuOm1ieGFkci1zdHI6MjUxMWY0ZDctNGE0NS00NmFiLTk3MGUtZGMwYmNlYTg1MTMz,NA,Point,,street,NA,NA,NA
1141,Mercy Hosp & Med Ctr,Chicago,IL,Mercy Hospital & Medical Center,"Mercy Hospital & Medical Center, Chicago, IL",41.881953,-87.632362,place.508094700,Feature,,1,Chicago,"Chicago, Illinois, United States",,,,dXJuOm1ieHBsYzpIa2pvN0E,Q1297,Point,,NA,NA,NA,NA
1143,Fam Med SW Washington,Vancouver,WA,Fam Medical SW Washington,"Fam Medical SW Washington, Vancouver, WA",45.67876,-122.61438,neighborhood.686886124,Feature,,0.628889,Walnut Grove,"Walnut Grove, Vancouver, Washington, United States",,,,dXJuOm1ieHBsYzpLUEVNN0E,NA,Point,,NA,NA,NA,NA
1144,Mt Sinai Hosp Med Ctr,Chicago,IL,Mt Sinai Hospital Medical Center,"Mt Sinai Hospital Medical Center, Chicago, IL",41.881953,-87.632362,place.508094700,Feature,,1,Chicago,"Chicago, Illinois, United States",,,,dXJuOm1ieHBsYzpIa2pvN0E,Q1297,Point,,NA,NA,NA,NA
1147,Rush University Med Ctr,Chicago,IL,Rush University Medical Center,"Rush University Medical Center, Chicago, IL",41.881953,-87.632362,place.508094700,Feature,,1,Chicago,"Chicago, Illinois, United States",,,,dXJuOm1ieHBsYzpIa2pvN0E,Q1297,Point,,NA,NA,NA,NA
1150,U Illinois COM,Chicago,IL,University of Illinois COM,"University of Illinois COM, Chicago, IL",41.881953,-87.632362,place.508094700,Feature,,1,Chicago,"Chicago, Illinois, United States",,,,dXJuOm1ieHBsYzpIa2pvN0E,Q1297,Point,,NA,NA,NA,NA
1159,Swedish Covenant Hosp,Chicago,IL,Swedish Covenant Hospital,"Swedish Covenant Hospital, Chicago, IL",41.881953,-87.632362,place.508094700,Feature,,1,Chicago,"Chicago, Illinois, United States",,,,dXJuOm1ieHBsYzpIa2pvN0E,Q1297,Point,,NA,NA,NA,NA
1160,Univ of Chicago Med Ctr,Chicago,IL,Univ of Chicago Medical Center,"Univ of Chicago Medical Center, Chicago, IL",41.881953,-87.632362,place.508094700,Feature,,1,Chicago,"Chicago, Illinois, United States",,,,dXJuOm1ieHBsYzpIa2pvN0E,Q1297,Point,,NA,NA,NA,NA
1167,Methodist Hospital-Houston,Houston,TX,Methodist Hospital-Houston,"Methodist Hospital-Houston, Houston, TX",29.871477,-95.536495,address.200334613473688,Feature,,0.683333,Houston Street,"Houston Street, Houston, Texas 77040, United States",,,,dXJuOm1ieGFkci1zdHI6MjRkNzU3OGQtZTFlYy00ZWM3LTlhMDEtZTA2OWE2M2YwMGM0,NA,Point,,street,Houston,"Houston, Houston, Texas 77040, United States",NA
1168,Presence Saint Francis Hospital,Evanston,IL,Presence Saint Francis Hospital,"Presence Saint Francis Hospital, Evanston, IL",42.046792,-87.681841,place.105425132,Feature,,1,Evanston,"Evanston, Illinois, United States",,,,dXJuOm1ieHBsYzpCa2lvN0E,Q462799,Point,,NA,NA,NA,NA
1170,Loyola Univ Med Ctr,Maywood,IL,Loyola Univ Medical Center,"Loyola Univ Medical Center, Maywood, IL",41.888038,-87.839234,place.205482220,Feature,,1,Maywood,"Maywood, Illinois, United States",,,,dXJuOm1ieHBsYzpERDlvN0E,Q165247,Point,,NA,NA,NA,NA
1172,VA Medical Ctr-Boise,Boise,ID,VA Medical Center-Boise,"VA Medical Center-Boise, Boise, ID",43.615045,-116.202327,place.32475372,Feature,,1,Boise,"Boise, Idaho, United States",,,,dXJuOm1ieHBsYzpBZStJN0E,Q35775,Point,,NA,NA,NA,NA
1173,West Suburban Med Ctr,Oak Park,IL,West Suburban Medical Center,"West Suburban Medical Center, Oak Park, IL",41.888425,-87.787957,place.240789740,Feature,,1,Oak Park,"Oak Park, Illinois, United States",,,,dXJuOm1ieHBsYzpEbG9vN0E,Q331397,Point,,NA,NA,NA,NA
1175,U Illinois COMÐPeoria OSF,Peoria,IL,University of Illinois COMÐPeoria OSF,"University of Illinois COMÐPeoria OSF, Peoria, IL",40.691812,-89.589548,place.255863020,Feature,,1,Peoria,"Peoria, Illinois, United States",,,,dXJuOm1ieHBsYzpEMEFvN0E,Q233129,Point,,NA,NA,NA,NA
1176,Advocate Lutheran Gen Hosp,Park Ridge,IL,Advocate Lutheran Gen Hospital,"Advocate Lutheran Gen Hospital, Park Ridge, IL",42.009798,-87.830647,place.252119276,Feature,,1,Park Ridge,"Park Ridge, Illinois, United States",,,,dXJuOm1ieHBsYzpEd2NJN0E,Q576273,Point,,NA,NA,NA,NA
1177,Rapid City Reg Hosp,Rapid City,SD,Rapid City Reg Hospital,"Rapid City Reg Hospital, Rapid City, SD",44.788047,-85.277661,address.4415889678482812,Feature,,0.663382,Rapid City Road Northwest,"Rapid City Road Northwest, Rapid City, Michigan 49676, United States",,,,dXJuOm1ieGFkci1zdHI6YTU0MGFiZTUtMjY3Yy00Yjk1LTlkOTEtZDk0OTM3ZWE3NWNj,NA,Point,,street,NA,NA,NA
1178,Ft Wayne Med Ed Prog,Fort Wayne,IN,Ft Wayne Medical Ed Prog,"Ft Wayne Medical Ed Prog, Fort Wayne, IN",41.17822,-85.13722,neighborhood.452291820,Feature,,0.644444,Northwest Fort Wayne,"Northwest Fort Wayne, Fort Wayne, Indiana, United States",,,,dXJuOm1ieHBsYzpHdlZzN0E,NA,Point,,NA,NA,NA,NA
1180,Harvard Med School / Mass Eye and Ear,Boston,MA,Harvard Medical School / Mass Eye and Ear,"Harvard Medical School / Mass Eye and Ear, Boston, MA",42.35888,-71.056804,place.33908972,Feature,,1,Boston,"Boston, Massachusetts, United States",,,,dXJuOm1ieHBsYzpBZ1ZvN0E,Q100,Point,,NA,NA,NA,NA
1183,City of Hope,Duarte,CA,City of Hope,"City of Hope, Duarte, CA",33.65193,-117.7324,address.3507137526231598,Feature,,0.818519,City of Hope,"City of Hope, Irvine, California 92618, United States",,,,dXJuOm1ieGFkci1zdHI6ZWEyYjFhYmItYjFjOC00NGJmLThhM2UtNTI0OGZhZDllM2Qw,NA,Point,,street,NA,NA,NA
1184,Griffin Memorial Hospital,Norman,OK,Griffin Memorial Hospital,"Griffin Memorial Hospital, Norman, OK",35.221527,-97.441888,place.235235564,Feature,,1,Norman,"Norman, Oklahoma, United States",,,,dXJuOm1ieHBsYzpEZ1ZvN0E,Q40347,Point,,NA,NA,NA,NA
1187,Indiana University SOM,Indianapolis,IN,Indiana University SOM,"Indiana University SOM, Indianapolis, IN",39.768602,-86.16166,place.158779628,Feature,,1,Indianapolis,"Indianapolis, Indiana, United States",,,,dXJuOm1ieHBsYzpDWGJJN0E,Q6346,Point,,NA,NA,NA,NA
1189,St Vincent Hosp Ctr,Indianapolis,IN,St Vincent Hospital Center,"St Vincent Hospital Center, Indianapolis, IN",39.912167,-86.183876,neighborhood.623496428,Feature,,0.712963,St. Vincent,"St. Vincent, Indianapolis, Indiana, United States",,,,dXJuOm1ieHBsYzpKU25NN0E,NA,Point,,NA,NA,NA,NA
1192,Indiana Univ Health Ball Memorial Hosp,Muncie,IN,Indiana Univ Health Ball Memorial Hospital,"Indiana Univ Health Ball Memorial Hospital, Muncie, IN",40.193697,-85.387658,place.224848108,Feature,,1,Muncie,"Muncie, Indiana, United States",,,,dXJuOm1ieHBsYzpEV2JvN0E,Q932981,Point,,NA,NA,NA,NA
1193,Memorial Hospital,South Bend,IN,Memorial Hospital,"Memorial Hospital, South Bend, IN",41.676373,-86.251986,place.307513580,Feature,,1,South Bend,"South Bend, Indiana, United States",,,,dXJuOm1ieHBsYzpFbFJJN0E,Q486877,Point,,NA,NA,NA,NA
1194,St Josephs Reg Med Ctr,Mishawaka,IN,St Josephs Reg Medical Center,"St Josephs Reg Medical Center, Mishawaka, IN",38.066227,-87.64701,locality.681806572,Feature,,0.545238,Saint Joseph,"Saint Joseph, Indiana, United States",,,,dXJuOm1ieHBsYzpLS09LN0E,Q7401537,Point,,NA,NA,NA,NA
1196,Cedar Rapids Med Ed Fdn,Cedar Rapids,IA,Cedar Rapids Medical Ed Fdn,"Cedar Rapids Medical Ed Fdn, Cedar Rapids, IA",41.977647,-91.665826,place.54315244,Feature,,1,Cedar Rapids,"Cedar Rapids, Iowa, United States",,,,dXJuOm1ieHBsYzpBenpJN0E,Q486439,Point,,NA,NA,NA,NA
1199,Broadlawns Med Ctr,Des Moines,IA,Broadlawns Medical Center,"Broadlawns Medical Center, Des Moines, IA",41.584997,-93.624273,place.85281004,Feature,,1,Des Moines,"Des Moines, Iowa, United States",,,,dXJuOm1ieHBsYzpCUlZJN0E,Q39709,Point,,NA,NA,NA,NA
1201,Central Iowa Health System,Des Moines,IA,Central Iowa Health System,"Central Iowa Health System, Des Moines, IA",41.584997,-93.624273,place.85281004,Feature,,1,Des Moines,"Des Moines, Iowa, United States",,,,dXJuOm1ieHBsYzpCUlZJN0E,Q39709,Point,,NA,NA,NA,NA
1203,U Iowa Hosps and Clinics,Iowa City,IA,University of Iowa Hosps and Clinics,"University of Iowa Hosps and Clinics, Iowa City, IA",41.659076,-91.533128,place.160139500,Feature,,1,Iowa City,"Iowa City, Iowa, United States",,,,dXJuOm1ieHBsYzpDWXVJN0E,Q487977,Point,,NA,NA,NA,NA
1208,U Kansas SOM-Kansas City,Kansas City,KS,University of Kansas SOM-Kansas City,"University of Kansas SOM-Kansas City, Kansas City, KS",39.113629,-94.626816,place.167102700,Feature,,1,Kansas City,"Kansas City, Kansas, United States",,,,dXJuOm1ieHBsYzpDZlhJN0E,Q486472,Point,,NA,NA,NA,NA
1213,St Elizabeth Med Ctr,Edgewood,KY,St Elizabeth Medical Center,"St Elizabeth Medical Center, Edgewood, KY",39.018345,-84.574697,place.96938220,Feature,,1,Edgewood,"Edgewood, Kentucky, United States",,,,dXJuOm1ieHBsYzpCY2NvN0E,NA,Point,,NA,NA,NA,NA
1214,Memorial Medical Ctr,Las Cruces,NM,Memorial Medical Center,"Memorial Medical Center, Las Cruces, NM",32.310449,-106.778821,place.444655852,Feature,,1,Las Cruces,"Las Cruces, New Mexico, United States",,,,dXJuOm1ieHBsYzpHb0RvN0E,Q33264,Point,,NA,NA,NA,NA
1215,Utah Valley Reg Med Ctr,Provo,UT,Utah Valley Reg Medical Center,"Utah Valley Reg Medical Center, Provo, UT",40.233788,-111.658815,place.269117676,Feature,,1,Provo,"Provo, Utah, United States",,,,dXJuOm1ieHBsYzpFQXBvN0E,Q23443,Point,,NA,NA,NA,NA
1216,Montana Family Medicine,Billings,MT,Montana Family Medicine,"Montana Family Medicine, Billings, MT",45.783531,-108.505384,place.28330220,Feature,,1,Billings,"Billings, Montana, United States",,,,dXJuOm1ieHBsYzpBYkJJN0E,Q166304,Point,,NA,NA,NA,NA
1217,U Louisville SOM,Louisville,KY,University of Louisville SOM,"University of Louisville SOM, Louisville, KY",38.21929,-85.76141,neighborhood.667823340,Feature,,0.777778,University,"University, Louisville, Kentucky, United States",,,,dXJuOm1ieHBsYzpKODRzN0E,NA,Point,,NA,NA,NA,NA
1218,North Mississippi Med Ctr,Tupelo,MS,North Mississippi Medical Center,"North Mississippi Medical Center, Tupelo, MS",34.257493,-88.703373,place.332204268,Feature,,1,Tupelo,"Tupelo, Mississippi, United States",,,,dXJuOm1ieHBsYzpFODBJN0E,Q667727,Point,,NA,NA,NA,NA
1221,LSU SOM-Baton Rouge,Baton Rouge,LA,LSU SOM-Baton Rouge,"LSU SOM-Baton Rouge, Baton Rouge, LA",30.475288,-91.11605,neighborhood.440028396,Feature,,0.690952,North Baton Rouge,"North Baton Rouge, Baton Rouge, Louisiana, United States",,,,dXJuOm1ieHBsYzpHanBNN0E,NA,Point,,NA,NA,NA,NA
1223,Baylor Med Ctr-Garland,Garland,TX,Baylor Medical Center-Garland,"Baylor Medical Center-Garland, Garland, TX",32.912671,-96.636494,place.121866476,Feature,,1,Garland,"Garland, Texas, United States",,,,dXJuOm1ieHBsYzpCME9JN0E,Q49274,Point,,NA,NA,NA,NA
1224,LSU SOM-New Orleans,New Orleans,LA,LSU SOM-New Orleans,"LSU SOM-New Orleans, New Orleans, LA",30.005453,-90.06801,address.6960811678707826,Feature,,0.775926,New Orleans Street,"New Orleans Street, New Orleans, Louisiana 70122, United States",,,,dXJuOm1ieGFkci1zdHI6ZDVhMTRmYmEtNGJmNy00NDljLWE4NzQtNDVjODE5ZGVkZTVl,NA,Point,,street,NA,NA,NA
1225,University Hospital & Clinics,Lafayette,LA,University Hospital & Clinics,"University Hospital & Clinics, Lafayette, LA",30.216614,-92.018092,address.7829926420546238,Feature,,0.637778,University Circle,"University Circle, Lafayette, Louisiana 70503, United States",,,,NA,NA,Point,,street,NA,NA,NA
1226,Carle Foundation Hosp,Urbana,IL,Carle Foundation Hospital,"Carle Foundation Hospital, Urbana, IL",40.112444000000004,-88.207412,place.335530220,Feature,,1,Urbana,"Urbana, Illinois, United States",,,,dXJuOm1ieHBsYzpFLy9JN0E,Q462184,Point,,NA,NA,NA,NA
1231,CMC-Northeast Med Ctr/Cabarrus,Concord,NC,CMC-Northeast Medical Center/Cabarrus,"CMC-Northeast Medical Center/Cabarrus, Concord, NC",36.446117,-79.066444,locality.638085868,Feature,,0.497355,Concord,"Concord, North Carolina, United States",,,,dXJuOm1ieHBsYzpKZ2hxN0E,NA,Point,,NA,NA,NA,NA
1232,LSUHSC Shreveport,Shreveport,LA,LSUHSC Shreveport,"LSUHSC Shreveport, Shreveport, LA",32.51285,-93.749695,neighborhood.584183020,Feature,,0.786296,Shreveport Commercial Historic District,"Shreveport Commercial Historic District, Shreveport, Louisiana, United States",,,,dXJuOm1ieHBsYzpJdEhzN0E,Q80517,Point,,NA,Shreveport,"Shreveport, Shreveport, Louisiana, United States",NA
1235,Valley Baptist Med Ctr,Harlingen,TX,Valley Baptist Medical Center,"Valley Baptist Medical Center, Harlingen, TX",26.190669,-97.696114,place.140765420,Feature,,1,Harlingen,"Harlingen, Texas, United States",,,,dXJuOm1ieHBsYzpDR1BvN0E,Q868869,Point,,NA,NA,NA,NA
1236,Maine Med Ctr,Portland,ME,Maine Medical Center,"Maine Medical Center, Portland, ME",43.63499,-70.2461,neighborhood.398486764,Feature,,0.71963,Meetinghouse Hill,"Meetinghouse Hill, Portland, Maine, United States",,,,dXJuOm1ieHBsYzpGOEJzN0E,NA,Point,,NA,NA,NA,NA
1237,Johns Hopkins/Bayview,Baltimore,MD,Johns Hopkins/Bayview,"Johns Hopkins/Bayview, Baltimore, MD",39.28998,-76.549706,neighborhood.303787244,Feature,,0.782222,Hopkins Bayview,"Hopkins Bayview, Baltimore, Maryland, United States",,,,dXJuOm1ieHBsYzpFaHRzN0E,NA,Point,,NA,NA,NA,NA
1240,MedStar Franklin Square Med Ctr,Baltimore,MD,MedStar Franklin Square Medical Center,"MedStar Franklin Square Medical Center, Baltimore, MD",39.28836,-76.64237,neighborhood.231288044,Feature,,0.680635,Franklin Square,"Franklin Square, Baltimore, Maryland, United States",,,,dXJuOm1ieHBsYzpEY2tzN0E,Q49491538,Point,,NA,NA,NA,NA
1241,Greater Baltimore Med Ctr,Baltimore,MD,Greater Baltimore Medical Center,"Greater Baltimore Medical Center, Baltimore, MD",39.289643,-76.612299,place.17508588,Feature,,1,Baltimore,"Baltimore, Maryland, United States",,,,dXJuOm1ieHBsYzpBUXNvN0E,Q5092,Point,,NA,NA,NA,NA
1242,Johns Hopkins Hosp,Baltimore,MD,Johns Hopkins Hospital,"Johns Hopkins Hospital, Baltimore, MD",39.023974,-76.668506,address.6054346599781830,Feature,,0.590444,Johns Hopkins Road,"Johns Hopkins Road, Gambrills, Maryland 21054, United States",,,,dXJuOm1ieGFkci1zdHI6Zjc2YzM3YmYtMzgxOC00MmY5LWJjODgtMjE5YzEzNGNhYWY3,NA,Point,,street,NA,NA,NA
1244,U Maryland Med Ctr Midtown Campus,Baltimore,MD,University of Maryland Medical Center Midtown Campus,"University of Maryland Medical Center Midtown Campus, Baltimore, MD",39.289643,-76.612299,place.17508588,Feature,,1,Baltimore,"Baltimore, Maryland, United States",,,,dXJuOm1ieHBsYzpBUXNvN0E,Q5092,Point,,NA,NA,NA,NA
1245,U Maryland-Mercy Med Ctr,Baltimore,MD,University of Maryland-Mercy Medical Center,"University of Maryland-Mercy Medical Center, Baltimore, MD",39.289643,-76.612299,place.17508588,Feature,,1,Baltimore,"Baltimore, Maryland, United States",,,,dXJuOm1ieHBsYzpBUXNvN0E,Q5092,Point,,NA,NA,NA,NA
1247,St Agnes Hospital,Baltimore,MD,St Agnes Hospital,"St Agnes Hospital, Baltimore, MD",39.272713,-76.67481,neighborhood.559811820,Feature,,0.911111,Saint Agnes,"Saint Agnes, Baltimore, Maryland, United States",,,,dXJuOm1ieHBsYzpJVjRNN0E,Q7400878,Point,,NA,NA,NA,NA
1249,Sinai Hospital of Baltimore,Baltimore,MD,Sinai Hospital of Baltimore,"Sinai Hospital of Baltimore, Baltimore, MD",39.289643,-76.612299,place.17508588,Feature,,1,Baltimore,"Baltimore, Maryland, United States",,,,dXJuOm1ieHBsYzpBUXNvN0E,Q5092,Point,,NA,NA,NA,NA
1250,Harbor Hospital Ctr,Baltimore,MD,Harbor Hospital Center,"Harbor Hospital Center, Baltimore, MD",39.289643,-76.612299,place.17508588,Feature,,1,Baltimore,"Baltimore, Maryland, United States",,,,dXJuOm1ieHBsYzpBUXNvN0E,Q5092,Point,,NA,NA,NA,NA
1251,MedStar Union Memorial Hosp,Baltimore,MD,MedStar Union Memorial Hospital,"MedStar Union Memorial Hospital, Baltimore, MD",39.289643,-76.612299,place.17508588,Feature,,1,Baltimore,"Baltimore, Maryland, United States",,,,dXJuOm1ieHBsYzpBUXNvN0E,Q5092,Point,,NA,NA,NA,NA
1252,U Maryland Med Ctr,Baltimore,MD,University of Maryland Medical Center,"University of Maryland Medical Center, Baltimore, MD",39.289643,-76.612299,place.17508588,Feature,,1,Baltimore,"Baltimore, Maryland, United States",,,,dXJuOm1ieHBsYzpBUXNvN0E,Q5092,Point,,NA,NA,NA,NA
1256,B I Deaconess Med Ctr,Boston,MA,B I Deaconess Medical Center,"B I Deaconess Medical Center, Boston, MA",42.35888,-71.056804,place.33908972,Feature,,1,Boston,"Boston, Massachusetts, United States",,,,dXJuOm1ieHBsYzpBZ1ZvN0E,Q100,Point,,NA,NA,NA,NA
1257,Boston Univ Med Ctr,Boston,MA,Boston Univ Medical Center,"Boston Univ Medical Center, Boston, MA",42.35888,-71.056804,place.33908972,Feature,,1,Boston,"Boston, Massachusetts, United States",,,,dXJuOm1ieHBsYzpBZ1ZvN0E,Q100,Point,,NA,NA,NA,NA
1258,Steward Carney Hospital,Boston,MA,Steward Carney Hospital,"Steward Carney Hospital, Boston, MA",42.35888,-71.056804,place.33908972,Feature,,1,Boston,"Boston, Massachusetts, United States",,,,dXJuOm1ieHBsYzpBZ1ZvN0E,Q100,Point,,NA,NA,NA,NA
1259,Childrens Hospital-Boston,Boston,MA,Childrens Hospital-Boston,"Childrens Hospital-Boston, Boston, MA",42.35888,-71.056804,place.33908972,Feature,,1,Boston,"Boston, Massachusetts, United States",,,,dXJuOm1ieHBsYzpBZ1ZvN0E,Q100,Point,,NA,NA,NA,NA
1260,Harvard Spaulding Rehab Hosp,Charlestown,MA,Harvard Spaulding Rehab Hospital,"Harvard Spaulding Rehab Hospital, Charlestown, MA",42.371163,-71.062032,place.57010412,Feature,,1,Charlestown,"Charlestown, Massachusetts, United States",,,,dXJuOm1ieHBsYzpBMlhvN0E,Q1756813,Point,,NA,NA,NA,NA
1261,Massachusetts Gen Hosp,Boston,MA,Massachusetts Gen Hospital,"Massachusetts Gen Hospital, Boston, MA",42.362522,-71.070694,neighborhood.389713132,Feature,,0.673333,Mass General,"Mass General, Boston, Massachusetts, United States",,,,dXJuOm1ieHBsYzpGenFNN0E,NA,Point,,NA,NA,NA,NA
1263,Tufts Medical Center,Boston,MA,Tufts Medical Center,"Tufts Medical Center, Boston, MA",40.738186,-73.97414,neighborhood.398273772,Feature,,0.637037,Medical Centre,"Medical Centre, New York, New York, United States",,,,dXJuOm1ieHBsYzpGNzBzN0E,NA,Point,,NA,NA,NA,NA
1265,Brigham & Womens Hosp,Boston,MA,Brigham & Womens Hospital,"Brigham & Womens Hospital, Boston, MA",42.368176,-71.17828,neighborhood.67407084,Feature,,0.615741,Brigham,"Brigham, Watertown, Massachusetts, United States",,,,dXJuOm1ieHBsYzpCQVNNN0E,NA,Point,,NA,NA,NA,NA
1266,St Elizabeths Med Ctr,Boston,MA,St Elizabeths Medical Center,"St Elizabeths Medical Center, Boston, MA",42.35888,-71.056804,place.33908972,Feature,,1,Boston,"Boston, Massachusetts, United States",,,,dXJuOm1ieHBsYzpBZ1ZvN0E,Q100,Point,,NA,NA,NA,NA
1268,Cambridge Health Alliance,Cambridge,MA,Cambridge Health Alliance,"Cambridge Health Alliance, Cambridge, MA",42.365588,-71.104,place.47237356,Feature,,1,Cambridge,"Cambridge, Massachusetts, United States",,,,dXJuOm1ieHBsYzpBdERJN0E,Q49111,Point,,NA,NA,NA,NA
1269,Mt Auburn Hospital,Cambridge,MA,Mt Auburn Hospital,"Mt Auburn Hospital, Cambridge, MA",42.37472,-71.15027,neighborhood.422300908,Feature,,0.818519,Mount Auburn,"Mount Auburn, Cambridge, Massachusetts, United States",,,,dXJuOm1ieHBsYzpHU3ZNN0E,NA,Point,,NA,NA,NA,NA
1270,Harvard Longwood Psych,Boston,MA,Harvard Longwood Psych,"Harvard Longwood Psych, Boston, MA",42.346237,-71.106804,neighborhood.371879148,Feature,,0.569444,Longwood,"Longwood, Brookline, Massachusetts, United States",,,,dXJuOm1ieHBsYzpGaXBzN0E,NA,Point,,NA,NA,NA,NA
1273,Rapides Reg Med Ctr,Alexandria,LA,Rapides Reg Medical Center,"Rapides Reg Medical Center, Alexandria, LA",31.313582,-92.450533,address.8408480118478148,Feature,,0.648889,Medical Center Drive,"Medical Center Drive, Alexandria, Louisiana 71301, United States",,,,dXJuOm1ieGFkci1zdHI6M2U4ZDliYjYtNDAyZS00OWZiLTlmZmItOTlhZTUyMDEwYTJk,NA,Point,,street,NA,"Medical Center Drive, Alexandria, Louisiana 71301, United States",NA
1277,Northern NM Family Med,Santa Fe,NM,Northern NM Family Medical,"Northern NM Family Medical, Santa Fe, NM",35.817659,-105.908279,address.240462124182454,Feature,,0.680635,Upper Pacheco Canyon Road,"Upper Pacheco Canyon Road, Santa Fe, New Mexico 87506, United States",,,,dXJuOm1ieGFkci1zdHI6ZTllMDQ2MTItOWEwZi00OThhLTg3M2QtZGU1NGE0MGUzNzBl,NA,Point,,street,Nm,"Nm, Santa Fe, New Mexico 87506, United States",NA
1278,LSUHSC Lake Charles,Lake Charles,LA,LSUHSC Lake Charles,"LSUHSC Lake Charles, Lake Charles, LA",30.206366,-93.205342,place.175909100,Feature,,0.592593,Lake Charles,"Lake Charles, Louisiana, United States",,,,dXJuOm1ieHBsYzpDbndvN0E,Q864106,Point,,NA,NA,NA,NA
1280,Newton-Wellesley Hosp,Newton,MA,Newton-Wellesley Hospital,"Newton-Wellesley Hospital, Newton, MA",42.3494,-71.22634,neighborhood.706874604,Feature,,0.822963,West Newton,"West Newton, Newton, Massachusetts, United States",,,,dXJuOm1ieHBsYzpLaUlNN0E,Q7986069,Point,,NA,NA,NA,NA
1281,Berkshire Med Ctr,Pittsfield,MA,Berkshire Medical Center,"Berkshire Medical Center, Pittsfield, MA",42.448847,-73.253758,place.260761836,Feature,,1,Pittsfield,"Pittsfield, Massachusetts, United States",,,,dXJuOm1ieHBsYzpENHJvN0E,Q49184,Point,,NA,NA,NA,NA
